DATE,NORTH,EAST
2016-08-09,-25.06,26.29
2016-08-10,-25.48,26.34
2016-08-11,-24.98,28.06
2016-08-12,-25.58,27.08
2016-08-13,-24.84,27.62
2016-08-14,-25.57,26.53
2016-08-15,-25.51,25.9
2016-08-16,-25.01,26.56
2016-08-17,-25.99,25.77
2016-08-18,-25.47,26.31
2016-08-19,-25.27,25.82
2016-08-20,-25.88,25.52
2016-08-21,-24.02,25.79
2016-08-22,-25.41,26.3
2016-08-23,-25.59,26.65
2016-08-24,-25.32,27.33
2016-08-25,-24.37,26.39
2016-08-26,-25.14,27.03
2016-08-27,-25.46,27.17
2016-08-28,-24.16,26.39
2016-08-29,-26.08,26.55
2016-08-30,-24.09,27.88
2016-08-31,-25.18,26.89
2016-09-01,-23.95,26.19
2016-09-02,-26.67,26.55
2016-09-03,-25.02,26.89
2016-09-04,-24.09,26.73
2016-09-05,-23.82,26.55
2016-09-06,-25.52,26.5
2016-09-07,-23.86,26.15
2016-09-08,-25.65,26.42
2016-09-09,-25.71,26.3
2016-09-10,-25.87,26.83
2016-09-11,-24.18,26.32
2016-09-12,-24.43,26.73
2016-09-13,-24.29,27.08
2016-09-14,-25.1,26.15
2016-09-15,-25.31,27.01
2016-09-16,-24.82,26.77
2016-09-17,-27.1,27.03
2016-09-18,-27.61,25.18
2016-09-19,-25.88,26.45
2016-09-20,-25.28,26.56
2016-09-21,-24.7,27.53
2016-09-22,-24.11,27.19
2016-09-23,-24.32,26.86
2016-09-24,-26.02,27.11
2016-09-25,-24.79,25.9
2016-09-26,-26.07,27.63
2016-09-27,-26.45,28.79
2016-09-28,-26.16,26.65
2016-09-29,-24.37,26.68
2016-09-30,-25.92,27.08
2016-10-01,-25.19,25.94
2016-10-02,-25.83,26.58
2016-10-03,-25.05,26.94
2016-10-04,-25.13,26.82
2016-10-05,-25.84,26.68
2016-10-06,-25.87,26.71
2016-10-07,-24.09,27.7
2016-10-08,-23.68,29.59
2016-10-09,-24.74,25.65
2016-10-10,-25.35,27.72
2016-10-11,-26.87,27
2016-10-12,-25.85,27.54
2016-10-13,-24.7,28.64
2016-10-14,-25.68,27.34
2016-10-15,-25.08,26.68
2016-10-16,-27.22,27.12
2016-10-17,-26.07,26.58
2016-10-18,-24.61,25.48
2016-10-19,-25.83,27.32
2016-10-20,-27.13,27.51
2016-10-21,-26.36,27.1
2016-10-22,-27.23,26.7
2016-10-23,-26.02,27.58
2016-10-24,-25.99,27.86
2016-10-25,-25.88,27.74
2016-10-26,-26.27,28
